id;updatedDate;publishedDate;title;summary;authors;category;metaData;downloadLink;filePath
http://arxiv.org/abs/hep-ph/0310199v1;2003-10-16T17:20:33Z;2003-10-16T17:20:33Z;PhenomenologicalAspectsOfSupersymmetricGaugeTheories.pdf;  In this thesis we study two important phenomenological issues in the contextof supersymmetric gauge theories. In the Minimal Supersymmetric Standard Model(MSSM) we analyze properties of the neutral Higgs boson decays into twoneutralinos. In the second part of our work we study in detail the Proton decayin the Minimal Supersymmetric SU(5) Theory.;Pavel Fileviez Perez;hep-ph;Ph.D Thesis, 120 pages;http://arxiv.org/pdf/hep-ph/0310199v1.pdf;./files/PhenomenologicalAspectsOfSupersymmetricGaugeTheories.pdf
http://arxiv.org/abs/hep-ph/0405295v1;2004-05-30T01:00:23Z;2004-05-30T01:00:23Z;ApplicationsOfInstantonsToHadronicProcesses.pdf;  In this thesis we study two processes in which instantons may play animportant role: the decays of charmonium states $\eta_c$, $\chi_c$ and glueballand the OZI violation in channels relevant to the proton spin decompositionpuzzle. We also present an algorithm for computation of integrals over compactgroups and exemplify it on integrals over SU(N) fundamental and adjointrepresentations.;Valeriu Zetocha;hep-ph;Ph.D. thesis. Advisor: Thomas Schaefer;http://arxiv.org/pdf/hep-ph/0405295v1.pdf;./files/ApplicationsOfInstantonsToHadronicProcesses.pdf
http://arxiv.org/abs/hep-ph/0504183v1;2005-04-20T22:06:38Z;2005-04-20T22:06:38Z;CpViolationInProductionAndDecayOfSupersymmetricParticles.pdf;  In this thesis we analyze CP violating effects of MSSM phases in productionand two-body decays of neutralinos, charginos and sfermions. For differentsupersymmetric processes we define and calculate CP-odd asymmetries, which baseon triple products. We present numerical results for electron-positroncollisions at a future linear collider with a center of mass energy of 500-800GeV, high luminosity and longitudinally polarized beams.;O. Kittel;hep-ph;PhD thesis (2004), 142 pages, 39 figures;http://arxiv.org/pdf/hep-ph/0504183v1.pdf;./files/CpViolationInProductionAndDecayOfSupersymmetricParticles.pdf
http://arxiv.org/abs/hep-ph/0606300v1;2006-06-29T11:25:15Z;2006-06-29T11:25:15Z;SpontaneousSymmetryBreakingInStrongAndElectroweakInteractions.pdf;  This is the introduction to the PhD thesis, defended in June 2006. In theoriginal form it was appended with the reprints of the author's publishedpapers, and is to be regarded as their summary. Full details may be found inthe quoted papers.;Tomas Brauner;hep-ph;57 pages, PhD thesis;http://arxiv.org/pdf/hep-ph/0606300v1.pdf;./files/SpontaneousSymmetryBreakingInStrongAndElectroweakInteractions.pdf
http://arxiv.org/abs/hep-th/9403143v2;1994-03-24T17:24:01Z;1994-03-23T15:46:56Z;TheBatalinVilkoviskyLagrangianQuantisationScheme,WithApplicationsToTheStudyOfAnomaliesInGaugeTheories.pdf;  Only the first 15 percent of the file survived the censor that is hidden inthe network resources in a previous attempt to submit this thesis to thebulletin board. Hopefully this makes an uncorrupted file available.;Frank De Jonghe;hep-th;Ph.D. thesis, KU Leuven, 189p;http://arxiv.org/pdf/hep-th/9403143v2.pdf;./files/TheBatalinVilkoviskyLagrangianQuantisationScheme,WithApplicationsToTheStudyOfAnomaliesInGaugeTheories.pdf
http://arxiv.org/abs/hep-th/9912021v2;1999-12-08T12:18:35Z;1999-12-03T12:40:45Z;LocalBrstCohomologyForPFormGaugeTheories.pdf;  In this thesis, we compute within the field-antifield formalism the localBRST cohomology of various theories involving p-form gauge fields. A particularemphasis is put on the cohomology groups corresponding to the consistent localinteractions, counterterms and candidate anomalies.;Bernard Knaepen;hep-th;"PhD thesis, Universite Libre de Bruxelles, May 1999. 152 pages, no
  figures, misquotes in references corrected";http://arxiv.org/pdf/hep-th/9912021v2.pdf;./files/LocalBrstCohomologyForPFormGaugeTheories.pdf
http://arxiv.org/abs/hep-th/0001172v1;2000-01-26T10:21:21Z;2000-01-26T10:21:21Z;FiniteVolumeSpectrumOfSineGordonModelAndItsRestrictions.pdf;  In this thesis, we review recent progresses on Nonlinear Integral Equationapproach to finite size effects in two dimensional integrable quantum fieldtheories, with emphasis to Sine-Gordon/Massive Thirring model and restrictionsto minimal models perturbed by $\Phi_{1,3}$. Exact calculations of thedependence of energy levels on the size are presented for vacuum and manyexcited states.;G. Feverati;hep-th;PhD thesis, 96 pages, 28 figures;http://arxiv.org/pdf/hep-th/0001172v1.pdf;./files/FiniteVolumeSpectrumOfSineGordonModelAndItsRestrictions.pdf
http://arxiv.org/abs/hep-th/0308186v2;2003-08-27T20:03:04Z;2003-08-27T19:11:13Z;ModelsOfGaugeFieldTheoryOnNoncommutativeSpaces.pdf;  In this Diploma-thesis models of gauge field theory on noncommutative spacesare studied. On the canonically deformed plane we discuss the dependence of theestablished gauge theory on the choice of the star product. Furthermore, gaugefield theory on the Eq(2)-symmetric plane is studied using two differentapproaches, a star product approach and an algebraic approach.;Frank Meyer;hep-th;89 pages,1 figure, Diploma-thesis;http://arxiv.org/pdf/hep-th/0308186v2.pdf;./files/ModelsOfGaugeFieldTheoryOnNoncommutativeSpaces.pdf
http://arxiv.org/abs/hep-th/0507184v1;2005-07-19T12:47:43Z;2005-07-19T12:47:43Z;SuperstringsBeyondOneLoop.pdf;  This Laurea Thesis contains six introductory chapters (I-VI) on variousaspects of String Theory, mostly related to String compactifications,orientifold constructions and SUSY breaking. On the other hand, the lastchapter contains some new results on amplitudes on surfaces with Eulercharacter -1 or -2. These are based on the construction of D'Hoker and Phong,and contain some extensions of their results to type-0 theories.;Giovanni Ricco;hep-th;Laurea Thesis (in Italian). Latex, 233 pages, 17 figures;http://arxiv.org/pdf/hep-th/0507184v1.pdf;./files/SuperstringsBeyondOneLoop.pdf
http://arxiv.org/abs/hep-th/0611255v1;2006-11-23T21:43:19Z;2006-11-23T21:43:19Z;SpecialHolonomyAndTwoDimensionalSupersymmetricSigmaModels.pdf;  Two-dimensional sigma-models describing superstrings propagating on manifoldsof special holonomy are characterized by symmetries related to covariantlyconstant forms that these manifolds hold, which are generally non-linear andclose in a field dependent sense. The thesis explores various aspects of thespecial holonomy symmetries.;Vid Stojevic;hep-th;"PhD thesis, 149 pages; King's College London, 2006";http://arxiv.org/pdf/hep-th/0611255v1.pdf;./files/SpecialHolonomyAndTwoDimensionalSupersymmetricSigmaModels.pdf
http://arxiv.org/abs/quant-ph/0602126v1;2006-02-15T09:28:48Z;2006-02-15T09:28:48Z;OptimizationAndRealizationOfQuantumDevices.pdf;"  This manuscript must be intended as an informal review of the research workscarried out during three years of PhD. ""Informal"" in the sense that technicalproofs are often omitted (they can be found in the papers) as one could do fora presentation in a public talk. Clearly, some background of Quantum Mechanicsis needed, even if I tried to minimize the prerequisites.";Francesco Buscemi;quant-ph;"PhD thesis. Related papers: quant-ph/0304071 quant-ph/0304175
  quant-ph/0305180 quant-ph/0310041 quant-ph/0407103 quant-ph/0504016
  quant-ph/0504195 quant-ph/0505095 quant-ph/0510155 quant-ph/0602125";http://arxiv.org/pdf/quant-ph/0602126v1.pdf;./files/OptimizationAndRealizationOfQuantumDevices.pdf
http://arxiv.org/abs/quant-ph/0603124v1;2006-03-14T21:07:58Z;2006-03-14T21:07:58Z;CharacterizationOfQuantumEntangledStatesAndInformationMeasures.pdf;  The present Thesis covers the subject of the characterization of entangledstates by recourse to entropic measures, as well as the description ofentanglement related to several issues in quantum mechanics, such as the speedof a quantum evolution or the connections existing between quantum entanglementand quantum phase transitions.;Josep Batle-Vallespir;quant-ph;"Ph.D. Thesis (University of Balearic Islands). 255 pages. Advisors:
  Montserrat Casas and Angel R. Plastino. The last part is devoted to
  entanglement and quantum phase transitions";http://arxiv.org/pdf/quant-ph/0603124v1.pdf;./files/CharacterizationOfQuantumEntangledStatesAndInformationMeasures.pdf
http://arxiv.org/abs/0801.0224v1;2007-12-31T17:45:27Z;2007-12-31T17:45:27Z;DynamicalFermionsInLatticeQuantumChromodynamics.pdf;  The thesis will present results in Quantum Chromo Dynamics (QCD) withdynamical lattice fermions. The topological susceptibilty in QCD is determined,the calculations are carried out with dynamical overlap fermions. The mostimportant properties of the quark-gluon plasma phase of QCD are studied, forwhich dynamical staggered fermions are used.;K K Szabo;hep-lat;Ph.D. thesis (Advisor: Zoltan Fodor);http://arxiv.org/pdf/0801.0224v1.pdf;./files/DynamicalFermionsInLatticeQuantumChromodynamics.pdf
