id,updatedDate,publishedDate,title,summary,authors,downloadLink,filePath
http://arxiv.org/abs/1001.2887v2,2010-03-12T10:37:44Z,2010-01-17T11:00:10Z,AnalyticResultsForMasslessThreeLoopFormFactors.pdf,"  We evaluate, exactly in d, the master integrals contributing to masslessthree-loop QCD form factors. The calculation is based on a combination of amethod recently suggested by one of the authors (R.L.) with other techniques:sector decomposition implemented in FIESTA, the method of Mellin--Barnesrepresentation, and the PSLQ algorithm. Using our results for the masterintegrals we obtain analytical expressions for two missing constants in theep-expansion of the two most complicated master integrals and present the formfactors in a completely analytic form.","R. N. Lee, A. V. Smirnov, V. A. Smirnov, ",http://arxiv.org/pdf/1001.2887v2.pdf,./files/AnalyticResultsForMasslessThreeLoopFormFactors.pdf
http://arxiv.org/abs/1002.5023v1,2010-02-26T16:34:22Z,2010-02-26T16:34:22Z,TheNonlinearThermodynamicQuantumMasterEquation.pdf,  The quantum master equation obtained by generalizing the geometricformulation of nonequilibrium thermodynamics to dissipative quantum systems isseriously nonlinear. We argue that nonlinearity occurs naturally in the stepfrom reversible to irreversible equations and we analyze the nature of thenonlinear contribution. The thermodynamic nonlinearity leads to properequilibrium solutions and improves the dynamic behavior of dissipative quantumsystems. We also discuss the Markovian character of the thermodynamic quantummaster equation. The general ideas are illustrated for two-level systems.,Hans Christian Öttinger,http://arxiv.org/pdf/1002.5023v1.pdf,./files/TheNonlinearThermodynamicQuantumMasterEquation.pdf
http://arxiv.org/abs/1008.1385v3,2011-02-28T08:53:50Z,2010-08-08T05:45:14Z,MasterEquationsForGravitationalPerturbationsOfStaticLovelockBlackHolesInHigherDimensions.pdf,"  In this paper, we derive the master equations for gravitational perturbationsof vector and scalar type for static vacuum Lovelock black holes. Together withour previous work on the tensor type perturbation, we now provide the full setof master equations that governs all types of gravitational perturbations ofstatic vacuum Lovelock black holes in any dimensions.","Tomohiro Takahashi, Jiro Soda, ",http://arxiv.org/pdf/1008.1385v3.pdf,./files/MasterEquationsForGravitationalPerturbationsOfStaticLovelockBlackHolesInHigherDimensions.pdf
http://arxiv.org/abs/1008.4402v1,2010-08-25T22:27:50Z,2010-08-25T22:27:50Z,NonMarkovianCaldeiraLeggettQuantumMasterEquation.pdf,"  We obtain a non-Markovian quantum master equation directly from thequantization of a non-Markovian Fokker-Planck equation describing the Brownianmotion of a particle immersed in a generic environment (e.g. a non-thermalfluid). As far as the especial case of a heat bath comprising of quantumharmonic oscillators is concerned, we derive a non-Markovian Caldeira-Leggettmaster equation on the basis of which we work out the concept ofnon-equilibrium quantum thermal force exerted by the harmonic heat bath uponthe Brownian motion of free particle. The classical limit (or dequantizationprocess) of this sort of non-equilibrium quantum effect is scrutinized, aswell.",A. O. Bolivar,http://arxiv.org/pdf/1008.4402v1.pdf,./files/NonMarkovianCaldeiraLeggettQuantumMasterEquation.pdf
http://arxiv.org/abs/1009.1428v2,2010-10-26T02:06:20Z,2010-09-08T00:36:47Z,DerivationOfQuantumMasterEquationWithCountingFieldsByMonitoringAProbe.pdf,"  We show a microscopic derivation of a quantum master equation with countingterms which describes the electron statistics. A localized spin behaves as aprobe whose precession angle monitors the net electron current by themagnetic-moment interaction. The probe Hamiltonian is proportional to thecurrent, and is determined self-consistently for a model of a quantum dot. Thenit turns out that the quantum master equation for the spin-precession containsthe counting terms. As an application, we show the fluctuation theorem for theelectron current.",Takaaki Monnai,http://arxiv.org/pdf/1009.1428v2.pdf,./files/DerivationOfQuantumMasterEquationWithCountingFieldsByMonitoringAProbe.pdf
http://arxiv.org/abs/1009.3085v1,2010-09-16T03:47:13Z,2010-09-16T03:47:13Z,ApproximationSchemeBasedOnEffectiveInteractionsForStochasticGeneRegulation.pdf,"  Since gene regulatory systems contain sometimes only a small number ofmolecules, these systems are not described well by macroscopic rate equations;a master equation approach is needed for such cases. We develop anapproximation scheme for dealing with the stochasticity of the gene regulatorysystems. Using an effective interaction concept, original master equations canbe reduced to simpler master equations, which can be solved analytically. Weapply the approximation scheme to self-regulating systems with monomer or dimerinteractions, and a two-gene system with an exclusive switch. The approximationscheme can recover bistability of the exclusive switch adequately.",Jun Ohkubo,http://arxiv.org/pdf/1009.3085v1.pdf,./files/ApproximationSchemeBasedOnEffectiveInteractionsForStochasticGeneRegulation.pdf
http://arxiv.org/abs/1010.1334v1,2010-10-07T04:35:36Z,2010-10-07T04:35:36Z,AnalyticEpsilonExpansionsOfMasterIntegralsCorrespondingToMasslessThreeLoopFormFactorsAndThreeLoopG2UpToFourLoopTranscendentalityWeight.pdf,"  We evaluate analytically higher terms of the epsilon-expansion of thethree-loop master integrals corresponding to three-loop quark and gluon formfactors and to the three-loop master integrals contributing to the electron g-2in QED up to the transcendentality weight typical to four-loop calculations,i.e. eight and seven, respectively. The calculation is based on a combinationof a method recently suggested by one of the authors (R.L.) with othertechniques: sector decomposition implemented in FIESTA, the method ofMellin--Barnes representation, and the PSLQ algorithm.","R. N. Lee, V. A. Smirnov, ",http://arxiv.org/pdf/1010.1334v1.pdf,./files/AnalyticEpsilonExpansionsOfMasterIntegralsCorrespondingToMasslessThreeLoopFormFactorsAndThreeLoopG2UpToFourLoopTranscendentalityWeight.pdf
http://arxiv.org/abs/1010.4164v3,2011-05-24T12:10:29Z,2010-10-20T11:39:32Z,OnTheNonLinearityOfTheMasterEquationDescribingSpinSelectiveRadicalIonPairReactions.pdf,"  We elaborate on the physical meaning of the non-linear master equation thatwas recently derived to account for spin-selective radical-ion-pair reactions.Based on quite general arguments, we show that such a non-linear masterequation is indeed to be expected.",I. K. Kominis,http://arxiv.org/pdf/1010.4164v3.pdf,./files/OnTheNonLinearityOfTheMasterEquationDescribingSpinSelectiveRadicalIonPairReactions.pdf
http://arxiv.org/abs/1011.3803v2,2012-01-27T10:58:51Z,2010-11-16T20:05:02Z,QuantumMasterEquationsForNonLinearOpticalResponseOfMolecularSystems.pdf,"  Generalized master equations valid for the third order response of anoptically driven multi-level electronic system are derived within Zwanzigprojection formalism. Each of three time intervals of the response function isfound to require specific master equation and projection operator. Exactcumulant response functions for the harmonic profiles of the potential energysurfaces leading to Gaussian spectral diffusion are reproduced. The proposedmethod accounts for the nonequilibrium state of bath at the border ofintervals, and can be used to improve calculations of ultrafast non-linearspectra of energy transferring systems","Tomas Mancal, Frantisek Sanda, ",http://arxiv.org/pdf/1011.3803v2.pdf,./files/QuantumMasterEquationsForNonLinearOpticalResponseOfMolecularSystems.pdf
http://arxiv.org/abs/1103.5126v3,2012-03-12T23:17:55Z,2011-03-26T12:02:07Z,Ramanujan'sMasterTheoremForRiemannianSymmetricSpaces.pdf,"  Ramanujan's Master theorem states that, under suitable conditions, the Mellintransform of a power series provides an interpolation formula for thecoefficients of this series. Based on the duality of Riemannian symmetricspaces of compact and noncompact type inside a common complexification, weprove an analogue of Ramanujan's Master Theorem for the spherical Fouriertransform of a spherical Fourier series. This extend the results proven byBertram for Riemannian symmetric spaces of rank-one.","Gestur Olafsson, Angela Pasquale, ",http://arxiv.org/pdf/1103.5126v3.pdf,./files/Ramanujan'sMasterTheoremForRiemannianSymmetricSpaces.pdf
http://arxiv.org/abs/1105.5319v2,2011-06-29T18:57:25Z,2011-05-26T15:10:26Z,CountingMasterIntegralsIntegrationByPartsVs.DifferentialReduction.pdf,  The techniques of integration by parts and differential reduction differ inthe counting of master integrals. This is illustrated using as an example thetwo-loop sunset diagram with on-shell kinematics. A new algebraic relationbetween the master integrals of the two-loop sunset diagram that does notfollow from the integration-by-parts technique is found.,"Mikhail Yu. Kalmykov, Bernd A. Kniehl, ",http://arxiv.org/pdf/1105.5319v2.pdf,./files/CountingMasterIntegralsIntegrationByPartsVs.DifferentialReduction.pdf
http://arxiv.org/abs/1111.6003v1,2011-11-25T14:38:37Z,2011-11-25T14:38:37Z,PhaseCoherentRepetitionRateMultiplicationOfAModeLockedLaserFrom40MhzTo1GhzByInjectionLocking.pdf,"  We have used injection locking to multiply the repetition rate of a passivelymode-locked femtosecond fiber laser from 40 MHz to 1 GHz while preservingoptical phase coherence between the master laser and the slave output. Thesystem is implemented almost completely in fiber and incorporates gain andpassive saturable absorption. The slave repetition rate is set to a rationalharmonic of the master repetition rate, inducing pulse formation at the leastcommon multiple of the master and slave repetition rates.","D. Kielpinski, O. Gat, ",http://arxiv.org/pdf/1111.6003v1.pdf,./files/PhaseCoherentRepetitionRateMultiplicationOfAModeLockedLaserFrom40MhzTo1GhzByInjectionLocking.pdf
http://arxiv.org/abs/1112.4136v1,2011-12-18T09:16:09Z,2011-12-18T09:16:09Z,MultidimensionalResiduesForFeynmanIntegralsWithGenericPowerOfPropagators.pdf,"  We propose that the concept of multidimensional residues can be used todirectly extracting the coefficients of scalar master integrals (with singlepropagators only) from one-loop Feynman integrals with generic power ofpropagators. Unlike the usual integration-by-parts (IBP) technique, where onehas to solve iteratively a complicated set of equations to carry out thereduction and determine the coefficients of scalar master integrals, usingmultidimensional residues provides the possibility of directly extracting thecoefficients of the master integrals. As the first application of this idea, weshow how to directly extract the scalar box integral coefficients.",Jian-Hui Zhang,http://arxiv.org/pdf/1112.4136v1.pdf,./files/MultidimensionalResiduesForFeynmanIntegralsWithGenericPowerOfPropagators.pdf
http://arxiv.org/abs/1202.2242v2,2012-05-01T11:18:13Z,2012-02-10T12:07:59Z,CountingMasterIntegralsIntegrationByPartsProcedureWithEffectiveMass.pdf,"  We show that the new relation between master integrals recently obtained inRef. [1] can be reproduced using the integration-by-parts technique implementedwith an effective mass. In fact, this relation is recovered as a special caseof a whole family of new relations between master integrals.","Bernd A. Kniehl, Anatoly V. Kotikov, ",http://arxiv.org/pdf/1202.2242v2.pdf,./files/CountingMasterIntegralsIntegrationByPartsProcedureWithEffectiveMass.pdf
http://arxiv.org/abs/1207.2343v1,2012-07-10T13:34:11Z,2012-07-10T13:34:11Z,LocalInTimeMasterEquationsWithMemoryEffectsApplicabilityAndInterpretation.pdf,"  Non-Markovian local in time master equations give a relatively simple way todescribe the dynamics of open quantum systems with memory effects. Despitetheir simple form, there are still many misunderstandings related to thephysical applicability and interpretation of these equations. Here we clarifythese issues both in the case of quantum and classical master equations. Wefurther introduce the concept of a classical non-Markov chain signified throughnegative jump rates in the chain configuration.","E. -M. Laine, K. Luoma, J. Piilo, ",http://arxiv.org/pdf/1207.2343v1.pdf,./files/LocalInTimeMasterEquationsWithMemoryEffectsApplicabilityAndInterpretation.pdf
http://arxiv.org/abs/1207.4436v1,2012-07-18T18:37:08Z,2012-07-18T18:37:08Z,AnExactReductionOfTheMasterEquationToAStrictlyStableSystemWithAnExplicitExpressionForTheStationaryDistribution.pdf,"  The evolution of a continuous time Markov process with a finite number ofstates is usually calculated by the Master equation - a linear differentialequations with a singular generator matrix. We derive a general method forreducing the dimensionality of the Master equation by one by using theprobability normalization constraint, thus obtaining a affine differentialequation with a (non-singular) stable generator matrix. Additionally, thereduced form yields a simple explicit expression for the stationary probabilitydistribution, which is usually derived implicitly. Finally, we discuss theapplication of this method to stochastic differential equations.","Daniel Soudry, Ron Meir, ",http://arxiv.org/pdf/1207.4436v1.pdf,./files/AnExactReductionOfTheMasterEquationToAStrictlyStableSystemWithAnExplicitExpressionForTheStationaryDistribution.pdf
http://arxiv.org/abs/1209.0339v1,2012-09-03T13:15:49Z,2012-09-03T13:15:49Z,TheDimensionalRecurrenceAndAnalyticityMethodForMulticomponentMasterIntegralsUsingUnitarityCutsToConstructHomogeneousSolutions.pdf,"  We consider the application of the DRA method to the case of several masterintegrals in a given sector. We establish a connection between the homogeneouspart of dimensional recurrence and maximal unitarity cuts of the correspondingintegrals: a maximally cut master integral appears to be a solution of thehomogeneous part of the dimensional recurrence relation. This observationallows us to make a necessary step of the DRA method, the construction of thegeneral solution of the homogeneous equation, which, in this case, is a coupledsystem of difference equations.","Roman N. Lee, Vladimir A. Smirnov, ",http://arxiv.org/pdf/1209.0339v1.pdf,./files/TheDimensionalRecurrenceAndAnalyticityMethodForMulticomponentMasterIntegralsUsingUnitarityCutsToConstructHomogeneousSolutions.pdf
http://arxiv.org/abs/1304.5918v1,2013-04-22T11:38:36Z,2013-04-22T11:38:36Z,KrausRepresentationForMapsAndMasterEquationInSpinStarModelWithLayeredEnvironment.pdf,"  Quantum operations are usually defined as completely positive (CP), tracepreserving (TP) maps on quantum states, and can be represented by operator-sumor Kraus representations. In this paper, we calculate operator-sumrepresentation and master equation of an exactly solvable dynamic of one-qubitopen system in layered environment . On the other hand, we obtain exactNakajima-Zwanzig (NZ) and time-convolutionless (TCL) master equation from themaps. Finally, we study a simple example to consider the relation between CPmaps and initial quantum correlation and show that vanishing initial quantumcorrelation is not necessary for CP maps.","Mahmoud Mahdian, Hadi Mehrabpour, ",http://arxiv.org/pdf/1304.5918v1.pdf,./files/KrausRepresentationForMapsAndMasterEquationInSpinStarModelWithLayeredEnvironment.pdf
http://arxiv.org/abs/1403.1807v1,2014-03-07T17:01:58Z,2014-03-07T17:01:58Z,"QuantumTransport,MasterEquations,AndExchangeFluctuations.pdf","  We investigate to which extent a many-body Bloch-Redfield master equationdescription of quantum transport is consistent with the exact generalizedequilibrium conditions known as exchange fluctuation theorems. Thereby weidentify a class of master equations for which this is the case. Beyond thisclass, we find deviations which exhibit characteristic scaling laws asfunctions of the dot-lead tunneling, the inter-dot tunneling, and thetemperature. These deviations are accompanied by an increase of lead energyfluctuations inherent in the Bloch-Redfield equation beyond rotating-waveapproximation. We illustrate our results with numerical data for a doublequantum dot attached to four leads.","Robert Hussein, Sigmund Kohler, ",http://arxiv.org/pdf/1403.1807v1.pdf,"./files/QuantumTransport,MasterEquations,AndExchangeFluctuations.pdf"
http://arxiv.org/abs/1403.8102v1,2014-03-31T17:43:05Z,2014-03-31T17:43:05Z,OnTheStructureOfTheExactMasterEquation.pdf,"  We derive a master equation from the exact stochastic Liouville von-Neumann(SLN) equation \cite{stockburger2002,wallsbook}. The latter depends on twocorrelated noises and describes exactly the dynamics of an oscillator (whichcan be either harmonic or present an anharmonicity) coupled to an environmentat thermal equilibrium. The newly derived master equation is obtained byperforming analytically the average over different noise trajectories. It isfound to have a complex hierarchical structure that might be helpful to explainthe convergence problems occurring when performing numerically the stochasticaverage of trajectories given by the SLN equation \cite{koch2008,koch2010}.",Ines de Vega,http://arxiv.org/pdf/1403.8102v1.pdf,./files/OnTheStructureOfTheExactMasterEquation.pdf
http://arxiv.org/abs/1405.0175v1,2014-05-01T14:48:25Z,2014-05-01T14:48:25Z,SuperPersistentTransientInAMasterSlaveConfigurationWithColpittsOscillators.pdf,"  Master-slave systems have been intensively investigated to model theapplication of chaos to communications. We considered Colpitts oscillatorscoupled according to a master-slave configuration to study chaossynchronisation. We revealed the existence of super persistent transients inthis coupled system. Moreover, we showed that an additive noise added to theslave system may suppress chaos synchronisation. When synchronisation is notsuppressed, the noise induces longer transients.","R. C. Bonetti, S. L. T. de Souza, A. M. Batista, J. D. Szezech Jr., I. L. Caldas, R. L. Viana, S. R. Lopes, M. S. Baptista, ",http://arxiv.org/pdf/1405.0175v1.pdf,./files/SuperPersistentTransientInAMasterSlaveConfigurationWithColpittsOscillators.pdf
http://arxiv.org/abs/1405.4963v1,2014-05-20T06:28:31Z,2014-05-20T06:28:31Z,TimeDependentTransportInOpenSystemsBasedOnQuantumMasterEquations.pdf,"  Electrons in the active region of a nanostructure constitute an openmany-body quantum system, interacting with contacts, phonons, and photons. Wereview the basic premises of the open system theory, focusing on the commonapproximations that lead to Markovian and non-Markovian master equations forthe reduced statistical operator. We highlight recent progress on the use ofmaster equations in quantum transport, and discuss the limitations andpotential new directions of this approach.","I. Knezevic, B. Novakovic, ",http://arxiv.org/pdf/1405.4963v1.pdf,./files/TimeDependentTransportInOpenSystemsBasedOnQuantumMasterEquations.pdf
http://arxiv.org/abs/1406.7439v2,2014-09-22T19:40:09Z,2014-06-28T20:30:45Z,CalculatingWorkInAdiabaticTwoLevelQuantumMarkovianMasterEquationsACharacteristicFunctionMethod.pdf,"  We present a characteristic function method to calculate the probabilitydensity functions of the inclusive work in the adiabatic two-level quantumMarkovian master equations. These systems are steered by some slowly varyingparameters and the dissipations may depend on time. Our theory is based on theinterpretation of the quantum jump for the master equations. In addition to thecalculation, we also find that the fluctuation properties of the work can bedescribed by the symmetry of the characteristic functions, which is exactly thesame as the case of the isolated systems. A periodically driven two-level modelis used to show the method.",Fei Liu,http://arxiv.org/pdf/1406.7439v2.pdf,./files/CalculatingWorkInAdiabaticTwoLevelQuantumMarkovianMasterEquationsACharacteristicFunctionMethod.pdf
http://arxiv.org/abs/1407.0046v2,2014-09-21T11:57:10Z,2014-06-30T20:25:15Z,RecentNewMethodsAndApplicationsOfTheDifferentialEquationApproachToMasterIntegrals.pdf,"  A short review is given of the simplified differential equations approach toMaster Integrals, which was recently proposed by one of the authors. We showits applicability by calculating some non-trivial two-loop planar MasterIntegrals, namely those contributing to amplitudes of massive diboson VV'production at the LHC with massless internal lines.","Costas G. Papadopoulos, Damiano Tommasini, Christopher Wever, ",http://arxiv.org/pdf/1407.0046v2.pdf,./files/RecentNewMethodsAndApplicationsOfTheDifferentialEquationApproachToMasterIntegrals.pdf
http://arxiv.org/abs/1409.6114v2,2015-07-21T08:16:36Z,2014-09-22T08:58:20Z,TwoLoopMasterIntegralsWithTheSimplifiedDifferentialEquationsApproach.pdf,"  We calculate the complete set of two-loop Master Integrals with two offmass-shell legs with massless internal propagators, that contribute toamplitudes of diboson $V_1V_2$ production at the LHC. This is done with theSimplified Differential Equations approach to Master Integrals, which wasrecently proposed by one of the authors.","Costas G. Papadopoulos, Damiano Tommasini, Christopher Wever, ",http://arxiv.org/pdf/1409.6114v2.pdf,./files/TwoLoopMasterIntegralsWithTheSimplifiedDifferentialEquationsApproach.pdf
http://arxiv.org/abs/1410.1934v1,2014-10-07T22:11:53Z,2014-10-07T22:11:53Z,ApproximateExponentialAlgorithmsToSolveTheChemicalMasterEquation.pdf,  This paper discusses new simulation algorithms for stochastic chemicalkinetics that exploit the linearity of the chemical master equation and itsmatrix exponential exact solution. These algorithms make use of variousapproximations of the matrix exponential to evolve probability densities intime. A sampling of the approximate solutions of the chemical master equationis used to derive accelerated stochastic simulation algorithms. Numericalexperiments compare the new methods with the established stochastic simulationalgorithm and the tau-leaping method.,"Azam S. Zavar Moosavi, Adrian Sandu, ",http://arxiv.org/pdf/1410.1934v1.pdf,./files/ApproximateExponentialAlgorithmsToSolveTheChemicalMasterEquation.pdf
http://arxiv.org/abs/1410.2863v2,2015-01-08T17:54:24Z,2014-10-10T18:40:20Z,QuantumCoherenceInUltrastrongOptomechanics.pdf,"  Ultrastrong light-matter interaction in an optomechanical system can resultin nonlinear optical effects such as photon blockade. The system-bath couplingsin such systems play an essential role in observing these effects. Here westudy the quantum coherence of an optomechanical system with a dressed-statemaster equation approach. Our master equation includes photon-number-dependentterms that induce dephasing in this system. Cavity dephasing, second-orderphoton correlation, and two-cavity entanglement are studied with thedressed-state master equation.","D. Hu, S. -Y. Huang, J. -Q. Liao, L. Tian, H. -S. Goan, ",http://arxiv.org/pdf/1410.2863v2.pdf,./files/QuantumCoherenceInUltrastrongOptomechanics.pdf
http://arxiv.org/abs/1504.03070v2,2016-10-05T03:15:52Z,2015-04-13T06:09:56Z,DerivationOfMarkovianMasterEquationByRenormalizationGroupMethod.pdf,"  We present a derivation of the Markovian master equation by therenormalization group method. Starting from a naive perturbative solution ofthe von Neumann equation, the reduced density matrix with the coarse grainedtime steps is obtained using the assumption of short correlation time of thebath field. Then by applying the renormalization group method, we show that thedependence of the specific initial time on the perturbative solution can beremoved and the Markovian semigroup master equation in theGorini--Kossakowski--Lindblad--Sudarshan (GKLS) form is obtained in the weakcoupling limit.","Yasusada Nambu, Shingo Kukita, ",http://arxiv.org/pdf/1504.03070v2.pdf,./files/DerivationOfMarkovianMasterEquationByRenormalizationGroupMethod.pdf
http://arxiv.org/abs/1508.00713v1,2015-08-04T09:31:40Z,2015-08-04T09:31:40Z,ControlProblemOnSpaceOfRandomVariablesAndMasterEquation.pdf,"  We study in this paper a control problem in a space of random variables. Weshow that its Hamilton Jacobi Bellman equation is related to the Masterequation in Mean field theory. P.L. Lions in [14,15] introduced the Hilbertspace of square integrable random variables as a natural space for writing theMaster equation which appears in the mean field theory. W. Gangbo and A.\'Swi\k{e}ch [10] considered this type of equation in the space of probabilitymeasures equipped with the Wasserstein metric and use the concept ofWasserstein gradient. We compare the two approaches and provide some extensionof the results of Gangbo and \'Swi\k{e}ch.","Alain Bensoussan, Phillip Yam, ",http://arxiv.org/pdf/1508.00713v1.pdf,./files/ControlProblemOnSpaceOfRandomVariablesAndMasterEquation.pdf
http://arxiv.org/abs/1511.09404v2,2016-03-29T14:50:09Z,2015-11-30T17:42:37Z,ThePentaboxMasterIntegralsWithTheSimplifiedDifferentialEquationsApproach.pdf,"  We present the calculation of massless two-loop Master Integrals relevant tofive-point amplitudes with one off-shell external leg and derive the completeset of planar Master Integrals with five on-mass-shell legs, that contribute tomany $2\to 3$ amplitudes of interest at the LHC, as for instance three jetproduction, $\gamma, V, H +2$ jets etc., based on the Simplified DifferentialEquations approach.","Costas G. Papadopoulos, Damiano Tommasini, Christopher Wever, ",http://arxiv.org/pdf/1511.09404v2.pdf,./files/ThePentaboxMasterIntegralsWithTheSimplifiedDifferentialEquationsApproach.pdf
http://arxiv.org/abs/1701.00725v3,2017-06-28T09:53:30Z,2017-01-03T15:36:18Z,EpsilonAToolToFindACanonicalBasisOfMasterIntegrals.pdf,"  In 2013, Henn proposed a special basis for a certain class of masterintegrals, which are expressible in terms of iterated integrals. In this basis,the master integrals obey a differential equation, where the right hand side isproportional to $\epsilon$ in $d=4-2\epsilon$ space-time dimensions. Analgorithmic approach to find such a basis was found by Lee. We present the toolepsilon, an efficient implementation of Lee's algorithm based on the Fermatcomputer algebra system as computational backend.",Mario Prausa,http://arxiv.org/pdf/1701.00725v3.pdf,./files/EpsilonAToolToFindACanonicalBasisOfMasterIntegrals.pdf
http://arxiv.org/abs/1707.02648v2,2018-07-12T11:05:35Z,2017-07-09T22:05:58Z,AnalysisOfAFiniteStateManyPlayerGameUsingItsMasterEquation.pdf,"  We consider an n-player symmetric stochastic game with weak interactionbetween the players. Time is continuous and the horizon and the number ofstates are finite. We show that the value function of each of the players canbe approximated by the solution of a partial differential equation called themaster equation. Moreover, we analyze the fluctuations of the empirical measureof the states of the players in the game and show that it is governed by asolution to a stochastic differential equation. Finally, we prove theregularity of the master equation, which is required for the above results.","Erhan Bayraktar, Asaf Cohen, ",http://arxiv.org/pdf/1707.02648v2.pdf,./files/AnalysisOfAFiniteStateManyPlayerGameUsingItsMasterEquation.pdf
http://arxiv.org/abs/1206.2575v2,2013-02-13T11:51:58Z,2012-06-12T15:59:12Z,OnTheStandardQuantumBrownianEquationAndAnAssociatedClassOfNonAutonomousMasterEquations.pdf,"  It is shown that the standard quantum Brownian equation (QBE) can violatepositivity not only past the thermal correlation time, but at arbitrarily longtimes at high system frequencies. In an effort to improve the standard QBE,exact operator solutions are provided for a class of non-autonomous masterequations. These exact solutions are used to derive sufficient positivityconditions for the coefficients of the master equations.",Allan Tameshtit,http://arxiv.org/pdf/1206.2575v2.pdf,./files/OnTheStandardQuantumBrownianEquationAndAnAssociatedClassOfNonAutonomousMasterEquations.pdf
http://arxiv.org/abs/1308.6676v2,2013-09-06T10:44:54Z,2013-08-30T08:29:14Z,CriticalPointsAndNumberOfMasterIntegrals.pdf,"  We consider the question about the number of master integrals for a multiloopFeynman diagram. We show that, for a given set of denominators, this number istotally determined by the critical points of the polynomials entering either ofthe two representations: the parametric representation and the Baikovrepresentation. In particular, for the parametric representation thecorresponding polynomial is just the sum of Symanzik polynomials. The relevanttopological invariant is the sum of the Milnor numbers of the proper criticalpoints. We present a Mathematica package Mint to automatize the counting of themaster integrals.","Roman N. Lee, Andrei A. Pomeransky, ",http://arxiv.org/pdf/1308.6676v2.pdf,./files/CriticalPointsAndNumberOfMasterIntegrals.pdf
http://arxiv.org/abs/1402.2556v1,2014-02-11T16:42:58Z,2014-02-11T16:42:58Z,NewApproachForSolvingMasterEquationsOfDensityOperatorForTheJaynesCummingsModelWithCavityDamping.pdf,  By introducing thermal entangled state representation which can map masterequations of density operator in quantum statistics as state vector evolutionequations and using dissipative interaction picture we solve the masterequation of J-C model with cavity damping. In addition we derive the Wignerfunction for density operator when the atom is initially in the up state andthe cavity mode is in coherent state.,"Seyed Mahmoud Ashrafi, Mohammad Reza Bazrafkan, ",http://arxiv.org/pdf/1402.2556v1.pdf,./files/NewApproachForSolvingMasterEquationsOfDensityOperatorForTheJaynesCummingsModelWithCavityDamping.pdf
http://arxiv.org/abs/1505.07701v1,2015-05-28T14:29:58Z,2015-05-28T14:29:58Z,AMasterEquationForForceDistributionsInPolydisperseFrictionalParticles.pdf,"  An incremental evolution equation, i.e. a Master equation in statisticalmechanics, is introduced for force distributions in polydisperse frictionalparticle packings. As basic ingredients of the Master equation, the conditionalprobability distributions of particle overlaps are determined by moleculardynamics simulations. Interestingly, tails of the distributions become muchnarrower in the case of frictional particles than frictionless particles,implying that correlations of overlaps are strongly reduced by microscopicfriction. Comparing different size distributions, we find that the tails arewider for the wider distribution.","Kuniyasu Saitoh, Vanessa Magnanimo, Stefan Luding, ",http://arxiv.org/pdf/1505.07701v1.pdf,./files/AMasterEquationForForceDistributionsInPolydisperseFrictionalParticles.pdf
http://arxiv.org/abs/1507.04023v1,2015-07-14T20:46:57Z,2015-07-14T20:46:57Z,NonDegenerateMultimodeOptomechanics.pdf,"  We theoretically investigate interactions between non-degenerate mechanicaloscillators mediated by a time-dependent cavity field. We obtain a reducedmaster equation valid for all optomechanical systems operating in the weakcoupling regime. This master equation includes all forms of decoherence andback-action due to the dissipation of the field mediating the interaction. Weapply the master equation to study two resonant coupling schemes within arotating-wave approximation: the beam splitter Hamiltonian and the two-modeparametric amplifier. In both cases, the effective unitary interaction can bemade arbitrarily strong compared to the decoherence due to dissipation of themediating field by choosing appropriate detunings.","L. F. Buchmann, D. M. Stamper-Kurn, ",http://arxiv.org/pdf/1507.04023v1.pdf,./files/NonDegenerateMultimodeOptomechanics.pdf
http://arxiv.org/abs/1602.00669v2,2016-03-01T17:28:33Z,2016-02-01T20:28:55Z,ANonLinearSubdiffusionModelForACellCellAdhesionInChemotaxis.pdf,"  The purpose of this work is to propose a non-Markovian and nonlinear model ofsubdiffusive transport that involves adhesion affects the cells escape ratesform position x, with chemotaxis. This leads the escape rates to be dependenton the particles density at the neighbours as well as the chemotactic gradient.We systematically derive subdiffusive fractional master equation, then weconsider the diffusive limit of the fractional master equation. We finallysolve the resulted fractional subdiffusive master equation stationery andanalyse the role of adhesion in the resulted stationary density.",Akram Al-Sabbagh,http://arxiv.org/pdf/1602.00669v2.pdf,./files/ANonLinearSubdiffusionModelForACellCellAdhesionInChemotaxis.pdf
http://arxiv.org/abs/1604.01353v2,2016-08-17T16:25:35Z,2016-04-05T18:14:46Z,AlternativeMethodOfReductionOfTheFeynmanDiagramsToASetOfMasterIntegrals.pdf,  We propose a new set of Master Integrals which can be used as a basis forcertain multiloop calculations in massless gauge field theories. In thesetheories we consider three-point Feynman diagrams with arbitrary number ofloops. The corresponding multiloop integrals may be decomposed in terms of thisset of the Master Integrals. We construct a new reduction procedure which weapply to perform this decomposition.,"Julio Borja, Igor Kondrashuk, ",http://arxiv.org/pdf/1604.01353v2.pdf,./files/AlternativeMethodOfReductionOfTheFeynmanDiagramsToASetOfMasterIntegrals.pdf
